,Unnamed: 0,date,event,map,team_1,team_2
273,273.0,20/10/22,ESL Challenger League Season 42 Asia-Pacific,['Overpass'],ARAVT (10),Lynn Vision (16)
274,274.0,21/10/22,CCT South Europe Series 1,['Dust2'],LIBURNA (9),ALTERNATE aTTaX (16)
275,275.0,21/10/22,CCT South Europe Series 1,['Overpass'],LIBURNA (6),ALTERNATE aTTaX (16)
276,276.0,21/10/22,CCT South Europe Series 1,['Mirage'],ALTERNATE aTTaX (5),LIBURNA (16)
277,277.0,21/10/22,CCT North Europe Series 1,['Dust2'],BLUEJAYS (12),Entropiq (16)
278,278.0,21/10/22,CCT North Europe Series 1,['Mirage'],Entropiq (16),BLUEJAYS (9)
279,279.0,21/10/22,CCT North Europe Series 1,['Vertigo'],BLUEJAYS (19),Entropiq (16)
280,280.0,21/10/22,ESL Challenger League Season 42 North America,['Mirage'],EG Black (14),TeamOne (16)
281,281.0,21/10/22,ESL Challenger League Season 42 North America,['Inferno'],TeamOne (16),EG Black (14)
282,282.0,21/10/22,ESL Challenger League Season 42 North America,['Overpass'],Iron Blood (4),ATK (16)
283,283.0,21/10/22,ESL Challenger League Season 42 North America,['Mirage'],ATK (16),Iron Blood (10)
284,284.0,20/10/22,CBCS Elite League 2022 Season 2,['Mirage'],Daotsu (11),Paquetá (16)
285,285.0,20/10/22,CBCS Elite League 2022 Season 2,['Mirage'],Corinthians (16),Liberty (13)
286,286.0,20/10/22,CBCS Elite League 2022 Season 2,['Ancient'],ARCTIC (16),Boca Juniors (6)
287,287.0,20/10/22,BLAST Premier Fall Showdown 2022 Europe,['Inferno'],ECSTATIC (9),Heroic (16)
288,288.0,20/10/22,BLAST Premier Fall Showdown 2022 Europe,['Vertigo'],Heroic (16),ECSTATIC (14)
289,289.0,20/10/22,CBCS Elite League 2022 Season 2,['Nuke'],Meta BR (9),LyP (16)
290,290.0,20/10/22,ESL Challenger League Season 42 Europe,['Ancient'],Entropiq (9),Bad News Eagles (16)
291,291.0,20/10/22,ESL Challenger League Season 42 Europe,['Dust2'],Bad News Eagles (16),Entropiq (7)
292,292.0,20/10/22,ESL Challenger League Season 42 Europe,['Vertigo'],HEET (13),9INE (16)
293,293.0,20/10/22,ESL Challenger League Season 42 Europe,['Ancient'],9INE (16),HEET (7)
294,294.0,20/10/22,ESL Challenger League Season 42 Europe,['Nuke'],HEET (16),9INE (3)
295,295.0,20/10/22,BLAST Premier Fall Showdown 2022 Europe,['Vertigo'],BIG (16),Sangal (19)
296,296.0,20/10/22,BLAST Premier Fall Showdown 2022 Europe,['Inferno'],BIG (9),Sangal (16)
297,297.0,20/10/22,BLAST Premier Fall Showdown 2022 Europe,['Dust2'],Sangal (11),BIG (16)
298,298.0,20/10/22,ESL Challenger League Season 42 Asia-Pacific,['Inferno'],Lord Rabbit (17),NKT (19)
299,299.0,20/10/22,ESL Challenger League Season 42 Asia-Pacific,['Inferno'],Clutch (6),IHC (16)
300,300.0,20/10/22,ESL Challenger League Season 42 Asia-Pacific,['Mirage'],NKT (16),Lord Rabbit (9)
301,301.0,20/10/22,CCT South Europe Series 1,['Nuke'],Falcons (13),HAVU (16)
302,302.0,20/10/22,CCT South Europe Series 1,['Dust2'],HAVU (16),Falcons (11)
303,303.0,20/10/22,CCT South Europe Series 1,['Dust2'],Websterz (16),Eternal Fire (12)
304,304.0,20/10/22,CCT South Europe Series 1,['Inferno'],Eternal Fire (16),Websterz (13)
305,305.0,20/10/22,CCT South Europe Series 1,['Vertigo'],Websterz (16),Eternal Fire (12)
306,306.0,20/10/22,ESL Challenger League Season 42 North America,['Overpass'],Vendetta (12),Iron Blood (16)
307,307.0,20/10/22,ESL Challenger League Season 42 North America,['Ancient'],Iron Blood (10),Vendetta (16)
308,308.0,20/10/22,ESL Challenger League Season 42 North America,['Mirage'],Vendetta (14),Iron Blood (16)
309,309.0,20/10/22,ESL Challenger League Season 42 North America,['Nuke'],TeamOne (16),Brazen (7)
310,310.0,20/10/22,ESL Challenger League Season 42 North America,['Dust2'],Brazen (9),TeamOne (16)
311,311.0,20/10/22,ESL Challenger League Season 42 North America,['Mirage'],TeamOne (14),Brazen (16)
312,312.0,20/10/22,BLAST Premier Fall Showdown 2022 North America,['Nuke'],Sharks (16),Complexity (14)
313,313.0,20/10/22,BLAST Premier Fall Showdown 2022 North America,['Dust2'],Complexity (9),Sharks (16)
314,314.0,19/10/22,CBCS Elite League 2022 Season 2,['Nuke'],MOB (14),Meta BR (16)
315,315.0,19/10/22,CBCS Elite League 2022 Season 2,['Dust2'],Daotsu (16),Stars Horizon (7)
316,316.0,19/10/22,CBCS Elite League 2022 Season 2,['Dust2'],ARCTIC (9),SWS (16)
317,317.0,19/10/22,CBCS Elite League 2022 Season 2,['Nuke'],ODDIK (16),Corinthians (13)
318,318.0,19/10/22,ESL Challenger League Season 42 Europe,['Ancient'],Sprout (19),Bad News Eagles (22)
319,319.0,19/10/22,ESL Challenger League Season 42 Europe,['Mirage'],Sprout (17),Bad News Eagles (19)
320,320.0,19/10/22,ESL Challenger League Season 42 Europe,['Vertigo'],Bad News Eagles (6),Sprout (16)
321,321.0,19/10/22,CCT North Europe Series 1,['Overpass'],Tricked (16),Sangal (8)
322,322.0,19/10/22,CCT North Europe Series 1,['Mirage'],Sangal (13),Tricked (16)
323,323.0,19/10/22,CCT North Europe Series 1,['Ancient'],Tricked (14),Sangal (16)
324,324.0,19/10/22,ESL Challenger League Season 42 Europe,['Inferno'],BLUEJAYS (16),9INE (5)
325,325.0,19/10/22,ESL Challenger League Season 42 Europe,['Dust2'],BLUEJAYS (16),9INE (7)
326,326.0,20/10/22,ESL Challenger League Season 42 Asia-Pacific,['Nuke'],IHC (16),Clutch (10)
327,327.0,20/10/22,ESL Challenger League Season 42 Asia-Pacific,['Ancient'],Lynn Vision (16),ARAVT (8)
328,328.0,20/10/22,CCT Central Europe Series 3,['Mirage'],Tricked (16),UNGENTIUM (14)
329,329.0,20/10/22,CCT Central Europe Series 3,['Ancient'],Tricked (14),UNGENTIUM (16)
330,330.0,20/10/22,CCT Central Europe Series 3,['Overpass'],UNGENTIUM (10),Tricked (16)
331,331.0,20/10/22,CCT Central Europe Series 3,['Overpass'],FTW (8),9INE (16)
332,332.0,20/10/22,CCT Central Europe Series 3,['Vertigo'],9INE (16),FTW (6)
333,333.0,20/10/22,ESL Challenger League Season 42 North America,['Mirage'],ATK (13),Nouns (16)
334,334.0,20/10/22,ESL Challenger League Season 42 North America,['Overpass'],Nouns (16),ATK (14)
335,335.0,20/10/22,ESL Challenger League Season 42 North America,['Inferno'],ATK (16),Nouns (13)
336,336.0,20/10/22,ESL Challenger League Season 42 North America,['Vertigo'],EG Black (6),MIBR (16)
337,337.0,20/10/22,ESL Challenger League Season 42 North America,['Inferno'],MIBR (19),EG Black (16)
338,338.0,19/10/22,CBCS Elite League 2022 Season 2,['Mirage'],Rehl (22),Liberty (19)
339,339.0,19/10/22,CBCS Elite League 2022 Season 2,['Nuke'],Boca Juniors (10),LyP (16)
340,340.0,19/10/22,CBCS Elite League 2022 Season 2,['Dust2'],Paquetá (16),The Union (12)
341,341.0,19/10/22,CBCS Elite League 2022 Season 2,['Inferno'],INTZ (16),AJF (7)
342,342.0,19/10/22,BLAST Premier Fall Showdown 2022 Europe,['Nuke'],Astralis (22),Eternal Fire (20)
343,343.0,19/10/22,BLAST Premier Fall Showdown 2022 Europe,['Overpass'],Eternal Fire (16),Astralis (11)
344,344.0,19/10/22,BLAST Premier Fall Showdown 2022 Europe,['Dust2'],Astralis (16),Eternal Fire (14)
345,345.0,19/10/22,ESL Challenger League Season 42 Europe,['Nuke'],Falcons (12),HEET (16)
346,346.0,19/10/22,ESL Challenger League Season 42 Europe,['Vertigo'],HEET (16),Falcons (13)
347,347.0,19/10/22,ESL Challenger League Season 42 Europe,['Dust2'],Falcons (16),HEET (6)
348,348.0,19/10/22,ESL Challenger League Season 42 Europe,['Ancient'],Entropiq (17),1WIN (19)
349,349.0,19/10/22,ESL Challenger League Season 42 Europe,['Overpass'],1WIN (16),Entropiq (11)
350,350.0,19/10/22,CCT North Europe Series 1,['Inferno'],ECSTATIC (7),IKLA (16)
351,351.0,19/10/22,CCT North Europe Series 1,['Overpass'],IKLA (19),ECSTATIC (15)
352,352.0,19/10/22,ESL Challenger League Season 42 Asia-Pacific,['Dust2'],ARAVT (16),IHC (12)
353,353.0,19/10/22,ESL Challenger League Season 42 Asia-Pacific,['Ancient'],IHC (12),ARAVT (16)
354,354.0,19/10/22,ESL Challenger League Season 42 Asia-Pacific,['Mirage'],Clutch (16),Mazaalai (11)
355,355.0,19/10/22,ESL Challenger League Season 42 Asia-Pacific,['Nuke'],Mazaalai (14),Clutch (16)
356,356.0,19/10/22,ESL Challenger League Season 42 North America,['Nuke'],Iron Blood (16),MIBR (19)
357,357.0,19/10/22,ESL Challenger League Season 42 North America,['Vertigo'],MIBR (16),Iron Blood (7)
358,358.0,19/10/22,ESL Challenger League Season 42 North America,['Mirage'],EG Black (16),Vendetta (8)
359,359.0,19/10/22,ESL Challenger League Season 42 North America,['Overpass'],Vendetta (13),EG Black (16)
360,360.0,18/10/22,WePlay Academy League Season 6,['Nuke'],Spirit Academy (16),BIG Academy (12)
361,361.0,18/10/22,ESL Challenger League Season 42 Europe,['Dust2'],9INE (16),Bad News Eagles (9)
362,362.0,18/10/22,ESL Challenger League Season 42 Europe,['Ancient'],9INE (17),Bad News Eagles (19)
363,363.0,18/10/22,ESL Challenger League Season 42 Europe,['Vertigo'],Bad News Eagles (13),9INE (16)
364,364.0,18/10/22,CCT North Europe Series 1,['Inferno'],Copenhagen Flames (16),Tricked (8)
365,365.0,18/10/22,CCT North Europe Series 1,['Ancient'],Tricked (11),Copenhagen Flames (16)
366,366.0,18/10/22,CCT North Europe Series 1,['Nuke'],Copenhagen Flames (12),Tricked (16)
367,367.0,18/10/22,ESL Challenger League Season 42 Europe,['Mirage'],Sprout (14),BLUEJAYS (16)
368,368.0,18/10/22,ESL Challenger League Season 42 Europe,['Vertigo'],BLUEJAYS (16),Sprout (6)
369,369.0,18/10/22,WePlay Academy League Season 6,['Overpass'],MIBR Academy (16),Young Ninjas (10)
370,370.0,18/10/22,WePlay Academy League Season 6,['Mirage'],Apeks Rebels (6),FURIA Academy (16)
371,371.0,18/10/22,CCT South Europe Series 1,['Mirage'],Partizan (7),GoodJob (16)
372,372.0,18/10/22,CCT South Europe Series 1,['Dust2'],GoodJob (19),Partizan (17)
373,373.0,18/10/22,WePlay Academy League Season 6,['Inferno'],fnatic Rising (14),OG Academy (16)
374,374.0,19/10/22,BLAST Premier Fall Showdown 2022 Europe,['Dust2'],TYLOO (10),Vitality (16)
375,375.0,19/10/22,BLAST Premier Fall Showdown 2022 Europe,['Inferno'],Vitality (16),TYLOO (12)
376,376.0,19/10/22,ESL Challenger League Season 42 Asia-Pacific,['Mirage'],Renewal (11),Lord Rabbit (16)
377,377.0,19/10/22,ESL Challenger League Season 42 Asia-Pacific,['Inferno'],Lord Rabbit (19),Renewal (17)
378,378.0,19/10/22,ESL Challenger League Season 42 Asia-Pacific,['Vertigo'],NKT (9),Lynn Vision (16)
379,379.0,19/10/22,ESL Challenger League Season 42 Asia-Pacific,['Overpass'],Lynn Vision (16),NKT (6)
380,380.0,19/10/22,CCT North Europe Series 1,['Dust2'],Into the Breach (16),SC (14)
381,381.0,19/10/22,CCT North Europe Series 1,['Nuke'],SC (9),Into the Breach (16)
382,382.0,19/10/22,ESL Challenger League Season 42 North America,['Mirage'],Brazen (10),ATK (16)
383,383.0,19/10/22,ESL Challenger League Season 42 North America,['Inferno'],ATK (16),Brazen (11)
384,384.0,19/10/22,ESL Challenger League Season 42 North America,['Mirage'],Nouns (16),TeamOne (13)
385,385.0,19/10/22,ESL Challenger League Season 42 North America,['Inferno'],TeamOne (5),Nouns (16)
386,386.0,18/10/22,WePlay Academy League Season 6,['Mirage'],Flames Ascent (16),FURIA Academy (8)
387,387.0,18/10/22,ESL Challenger League Season 42 Europe,['Overpass'],Falcons (6),Entropiq (16)
388,388.0,18/10/22,ESL Challenger League Season 42 Europe,['Mirage'],Falcons (16),Entropiq (13)
389,389.0,18/10/22,ESL Challenger League Season 42 Europe,['Dust2'],Entropiq (16),Falcons (13)
390,390.0,18/10/22,ESL Challenger League Season 42 Europe,['Vertigo'],HEET (6),1WIN (16)
391,391.0,18/10/22,ESL Challenger League Season 42 Europe,['Dust2'],1WIN (16),HEET (13)
392,392.0,18/10/22,CCT South Europe Series 1,['Overpass'],Monte (16),NeedDOCTOR (1)
393,393.0,18/10/22,CCT South Europe Series 1,['Mirage'],NeedDOCTOR (3),Monte (16)
394,394.0,18/10/22,ESL Challenger League Season 42 Europe Relegation,['Ancient'],UNGENTIUM (16),Aurora (9)
395,395.0,18/10/22,ESL Challenger League Season 42 Europe Relegation,['Vertigo'],Aurora (19),UNGENTIUM (17)
396,396.0,18/10/22,ESL Challenger League Season 42 Europe Relegation,['Dust2'],UNGENTIUM (19),Aurora (17)
397,397.0,18/10/22,WePlay Academy League Season 6,['Ancient'],ENCE Academy (19),PROSPECTS (22)
398,398.0,18/10/22,CCT North Europe Series 1,['Ancient'],9INE (13),ECSTATIC (16)
399,399.0,18/10/22,CCT North Europe Series 1,['Nuke'],ECSTATIC (16),9INE (12)
400,400.0,18/10/22,ESL Challenger League Season 42 Asia-Pacific,['Dust2'],ARAVT (16),Lord Rabbit (12)
401,401.0,18/10/22,ESL Challenger League Season 42 Asia-Pacific,['Ancient'],Lord Rabbit (13),ARAVT (16)
402,402.0,18/10/22,ESL Challenger League Season 42 Asia-Pacific,['Nuke'],Renewal (5),IHC (16)
403,403.0,18/10/22,ESL Challenger League Season 42 Asia-Pacific,['Ancient'],IHC (16),Renewal (4)
404,404.0,18/10/22,CCT South Europe Series 1,['Ancient'],Zero Tenacity (6),Copenhagen Flames (16)
405,405.0,18/10/22,CCT South Europe Series 1,['Inferno'],Copenhagen Flames (16),Zero Tenacity (8)
406,406.0,18/10/22,ESL Australia & NZ Championship Season 15,['Vertigo'],Arena (11),Dynasty (16)
407,407.0,18/10/22,ESL Australia & NZ Championship Season 15,['Nuke'],Arena (9),Dynasty (16)
408,408.0,18/10/22,ESL Australia & NZ Championship Season 15,['Inferno'],Dynasty (4),Arena (16)
409,409.0,18/10/22,ESL Challenger League Season 42 North America Relegation,['Ancient'],Villainous (17),Victorum (19)
410,410.0,18/10/22,ESL Challenger League Season 42 North America Relegation,['Nuke'],Villainous (20),Victorum (22)
411,411.0,18/10/22,ESL Challenger League Season 42 North America Relegation,['Mirage'],Victorum (6),Villainous (16)
412,412.0,17/10/22,WePlay Academy League Season 6,['Overpass'],Young Ninjas (19),Astralis Talent (16)
413,413.0,17/10/22,CCT South Europe Series 1,['Overpass'],IKLA (16),Copenhagen Flames (13)
414,414.0,17/10/22,CCT South Europe Series 1,['Inferno'],Copenhagen Flames (14),IKLA (16)
415,415.0,17/10/22,WePlay Academy League Season 6,['Vertigo'],OG Academy (11),FURIA Academy (16)
416,416.0,17/10/22,WePlay Academy League Season 6,['Vertigo'],NAVI Junior (16),MOUZ NXT (2)
417,417.0,17/10/22,CCT South Europe Series 1,['Inferno'],HAVU (16),Zero Tenacity (10)
418,418.0,17/10/22,CCT South Europe Series 1,['Nuke'],Zero Tenacity (16),HAVU (19)
419,419.0,17/10/22,WePlay Academy League Season 6,['Dust2'],FURIA Academy (8),Flames Ascent (16)
420,420.0,17/10/22,CCT South Europe Series 1,['Dust2'],Partizan (12),ALTERNATE aTTaX (16)
421,421.0,17/10/22,CCT South Europe Series 1,['Mirage'],ALTERNATE aTTaX (16),Partizan (10)
422,422.0,17/10/22,ESL Australia & NZ Championship Season 15,['Vertigo'],KRAKEN (8),Encore (16)
423,423.0,17/10/22,ESL Australia & NZ Championship Season 15,['Inferno'],Encore (16),KRAKEN (7)
424,424.0,18/10/22,ESL Challenger League Season 42 Asia-Pacific,['Inferno'],Mazaalai (13),NKT (16)
425,425.0,18/10/22,ESL Challenger League Season 42 Asia-Pacific,['Dust2'],NKT (19),Mazaalai (16)
426,426.0,18/10/22,ESL Challenger League Season 42 Asia-Pacific,['Ancient'],Clutch (5),Lynn Vision (16)
427,427.0,18/10/22,ESL Challenger League Season 42 Asia-Pacific,['Nuke'],Lynn Vision (16),Clutch (9)
428,428.0,18/10/22,WePlay Academy League Season 6,['Overpass'],Apeks Rebels (14),MOUZ NXT (16)
429,429.0,18/10/22,CCT North Europe Series 1,['Ancient'],SC (9),PROSPECTS (16)
430,430.0,18/10/22,CCT North Europe Series 1,['Mirage'],PROSPECTS (16),SC (7)
431,431.0,18/10/22,ESL Australia & NZ Championship Season 15,['Overpass'],Warriors (11),Antic (16)
432,432.0,18/10/22,ESL Australia & NZ Championship Season 15,['Inferno'],Antic (16),Warriors (4)
433,433.0,17/10/22,WePlay Academy League Season 6,['Mirage'],FURIA Academy (6),MOUZ NXT (16)
434,434.0,17/10/22,Showmatch CS:GO,['Mirage'],Ukraine (10),Europe (16)
435,435.0,17/10/22,Showmatch CS:GO,['Inferno'],Europe (16),Ukraine (14)
436,436.0,17/10/22,Showmatch CS:GO,['Dust2'],Europe (12),Ukraine (16)
437,437.0,17/10/22,CCT North Europe Series 1,['Inferno'],Sangal (16),ex-SKADE (7)
438,438.0,17/10/22,CCT North Europe Series 1,['Ancient'],ex-SKADE (11),Sangal (16)
439,439.0,17/10/22,WePlay Academy League Season 6,['Mirage'],Spirit Academy (16),MIBR Academy (6)
440,440.0,17/10/22,CCT North Europe Series 1,['Inferno'],BLUEJAYS (16),Into the Breach (13)
441,441.0,17/10/22,CCT North Europe Series 1,['Mirage'],Into the Breach (12),BLUEJAYS (16)
442,442.0,17/10/22,WePlay Academy League Season 6,['Mirage'],BIG Academy (10),ENCE Academy (16)
443,443.0,17/10/22,CCT North Europe Series 1,['Inferno'],IKLA (16),HAVU (9)
444,444.0,17/10/22,CCT North Europe Series 1,['Mirage'],HAVU (10),IKLA (16)
445,445.0,17/10/22,CCT North Europe Series 1,['Ancient'],IKLA (10),HAVU (16)
446,446.0,17/10/22,ESL Australia & NZ Championship Season 15,['Ancient'],yellow (19),Elemental (17)
447,447.0,17/10/22,ESL Australia & NZ Championship Season 15,['Vertigo'],yellow (7),Elemental (16)
448,448.0,17/10/22,ESL Australia & NZ Championship Season 15,['Inferno'],Elemental (9),yellow (16)
449,449.0,17/10/22,ESEA Autumn 2022 Cash Cup 2 North America,['Mirage'],Vendetta (14),ATK (16)
450,450.0,17/10/22,ESEA Autumn 2022 Cash Cup 2 North America,['Overpass'],ATK (16),Vendetta (9)
451,451.0,17/10/22,ESEA Autumn 2022 Cash Cup 2 North America,['Overpass'],Iron Blood (5),ATK (16)
452,452.0,17/10/22,ESEA Autumn 2022 Cash Cup 2 North America,['Mirage'],ATK (16),Iron Blood (6)
453,453.0,16/10/22,WePlay Academy League Season 6,['Ancient'],PROSPECTS (17),Astralis Talent (19)
454,454.0,16/10/22,Jaxi League Balkan Series 2022,['Mirage'],NeedDOCTOR (9),OneTap (16)
455,455.0,16/10/22,Jaxi League Balkan Series 2022,['Inferno'],OneTap (13),NeedDOCTOR (16)
456,456.0,16/10/22,Jaxi League Balkan Series 2022,['Dust2'],NeedDOCTOR (13),OneTap (16)
457,457.0,16/10/22,CCT South Europe Series 1,['Dust2'],BLINK (9),GoodJob (16)
458,458.0,16/10/22,CCT South Europe Series 1,['Vertigo'],GoodJob (16),BLINK (4)
459,459.0,16/10/22,CCT South Europe Series 1,['Inferno'],BLINK (16),GoodJob (13)
460,460.0,16/10/22,WePlay Academy League Season 6,['Mirage'],Young Ninjas (14),ENCE Academy (16)
461,461.0,16/10/22,ESL Challenger Rotterdam 2022,['Vertigo'],Outsiders (16),ENCE (14)
462,462.0,16/10/22,ESL Challenger Rotterdam 2022,['Dust2'],ENCE (8),Outsiders (16)
463,463.0,16/10/22,Svenska Cupen 2022,['Vertigo'],EYEBALLERS (6),Ninjas in Pyjamas (16)
464,464.0,16/10/22,Svenska Cupen 2022,['Inferno'],Ninjas in Pyjamas (16),EYEBALLERS (6)
465,465.0,16/10/22,WePlay Academy League Season 6,['Dust2'],BIG Academy (19),MIBR Academy (16)
466,466.0,16/10/22,ESEA Autumn 2022 Cash Cup 2 Europe,['Ancient'],GenOne (16),HONORIS (9)
467,467.0,16/10/22,ESEA Autumn 2022 Cash Cup 2 Europe,['Dust2'],HONORIS (13),GenOne (16)
468,468.0,16/10/22,Flow FiReLEAGUE 2022 Global Finals,['Vertigo'],Imperial (6),paiN (16)
469,469.0,16/10/22,Flow FiReLEAGUE 2022 Global Finals,['Overpass'],paiN (14),Imperial (16)
470,470.0,16/10/22,Flow FiReLEAGUE 2022 Global Finals,['Dust2'],Imperial (13),paiN (16)
471,471.0,16/10/22,WePlay Academy League Season 6,['Dust2'],BIG Academy (16),Spirit Academy (7)
472,472.0,17/10/22,ESEA Autumn 2022 Cash Cup 2 North America,['Inferno'],Billionaires (16),Iron Blood (7)
473,473.0,17/10/22,ESEA Autumn 2022 Cash Cup 2 North America,['Mirage'],Iron Blood (13),Billionaires (16)
474,474.0,17/10/22,ESEA Autumn 2022 Cash Cup 2 North America,['Ancient'],Billionaires (8),Vendetta (16)
475,475.0,17/10/22,ESEA Autumn 2022 Cash Cup 2 North America,['Overpass'],Billionaires (14),Vendetta (16)
476,476.0,17/10/22,ESEA Autumn 2022 Cash Cup 2 North America,['Mirage'],Vendetta (16),Billionaires (19)
477,477.0,16/10/22,Flow FiReLEAGUE 2022 Global Finals,['Vertigo'],paiN (10),Spirit (16)
478,478.0,16/10/22,Flow FiReLEAGUE 2022 Global Finals,['Nuke'],paiN (8),Spirit (16)
479,479.0,16/10/22,Flow FiReLEAGUE 2022 Global Finals,['Dust2'],Spirit (12),paiN (16)
480,480.0,16/10/22,WePlay Academy League Season 6,['Overpass'],fnatic Rising (13),MOUZ NXT (16)
481,481.0,16/10/22,CCT North Europe Series 1,['Mirage'],Nemiga (15),SC (19)
482,482.0,16/10/22,ESEA Autumn 2022 Cash Cup 2 Europe,['Overpass'],GenOne (16),163ON (5)
483,483.0,16/10/22,ESEA Autumn 2022 Cash Cup 2 Europe,['Dust2'],163ON (17),GenOne (19)
484,484.0,16/10/22,ESEA Autumn 2022 Cash Cup 2 Europe,['Ancient'],GenOne (15),163ON (19)
485,485.0,16/10/22,Flow FiReLEAGUE 2022 Global Finals,['Ancient'],9z (7),Spirit (16)
486,486.0,16/10/22,Flow FiReLEAGUE 2022 Global Finals,['Dust2'],Spirit (16),9z (12)
487,487.0,16/10/22,WePlay Academy League Season 6,['Vertigo'],NAVI Junior (12),fnatic Rising (16)
488,488.0,16/10/22,CCT North Europe Series 1,['Overpass'],Tricked (16),ex-SKADE (11)
489,489.0,16/10/22,CCT North Europe Series 1,['Inferno'],Tricked (5),ex-SKADE (16)
490,490.0,16/10/22,CCT North Europe Series 1,['Nuke'],ex-SKADE (11),Tricked (16)
491,491.0,16/10/22,CCT South Europe Series 1,['Ancient'],BLUEJAYS (14),Monte (16)
492,492.0,16/10/22,CCT South Europe Series 1,['Mirage'],BLUEJAYS (16),Monte (13)
493,493.0,16/10/22,CCT South Europe Series 1,['Dust2'],Monte (16),BLUEJAYS (8)
494,494.0,16/10/22,WePlay Academy League Season 6,['Mirage'],MOUZ NXT (11),NAVI Junior (16)
495,495.0,16/10/22,Svenska Cupen 2022,['Dust2'],Lilmix (12),ex-Finest (16)
496,496.0,16/10/22,Svenska Cupen 2022,['Ancient'],ex-Finest (16),Lilmix (10)
497,497.0,16/10/22,ESL Challenger Rotterdam 2022,['Nuke'],ENCE (16),Eternal Fire (7)
498,498.0,16/10/22,ESL Challenger Rotterdam 2022,['Mirage'],Eternal Fire (14),ENCE (16)
499,499.0,16/10/22,ESL Challenger Rotterdam 2022,['Vertigo'],ENCE (11),Eternal Fire (16)
500,500.0,16/10/22,Slovak National Championship 2022,['Ancient'],eSuba (2),ECLOT (16)
501,501.0,16/10/22,Slovak National Championship 2022,['Overpass'],ECLOT (11),eSuba (16)
