,Unnamed: 0,team,points,players,date_start
8044,8044.0,['Valors'],['(1 points)'],"['droid', 'nero', 'Geek', 'Momo', 'WOOHOO']",24/1/2022
8045,8045.0,['All Gas No Brakes'],['(1 points)'],"['Stx', 'NICKHALDEN', 'davd', 'febreeze']",24/1/2022
8046,8046.0,['Big Chillin'],['(1 points)'],"['Munk', 'JDubs', 'Xzen', 'Subarashii']",24/1/2022
8047,8047.0,['Liquid'],['(0 points)'],"['shox', 'nitr0', 'NAF', 'EliGE', 'oSee']",24/1/2022
8048,8048.0,['Bad News Bears'],['(0 points)'],"['Spongey', 'Shakezullah', 'robby', 'Swahn', 'Pluto']",24/1/2022
8049,8049.0,['Limitless'],['(0 points)'],"['seziwana', 'mirth', 'Millz', 'AtomiK', 'Slugy']",24/1/2022
8050,8050.0,['Leviatan'],['(7 points)'],"['reversive', 'DILLION1', '1962', 'tom1jed']",24/1/2022
8051,8051.0,['River Plate'],['(5 points)'],"['minimal', 'arieldidi', 'MRN1', 'guidimon', 'atarax1a']",24/1/2022
8052,8052.0,['Stone'],['(3 points)'],"['Andrew', 'ABM', 'fusco', 'Hezz', 'naz']",24/1/2022
8053,8053.0,['9z Academy'],['(2 points)'],"['KAISER', 'relentless', 'buda', 'righi', 'mt1']",24/1/2022
8054,8054.0,['Coscu Army'],['(2 points)'],"['restikk', 'nhl', 'jotti', '648', 'FRANAR']",24/1/2022
8055,8055.0,['Malvinas'],['(1 points)'],"['ramuljas', 'kissmyass', 'gatito', 'dgn', 'TIKO']",24/1/2022
8056,8056.0,['FURIA'],['(116 points)'],"['arT', 'yuurih', 'KSCERATO', 'saffee', 'drop']",24/1/2022
8057,8057.0,['GODSENT'],['(90 points)'],"['TACO', 'felps', 'dumau', 'b4rtiN', 'latto']",24/1/2022
8058,8058.0,['paiN'],['(22 points)'],"['PKL', 'NEKIZ', 'hardzao', 'biguzera']",24/1/2022
8059,8059.0,['TeamOne'],['(13 points)'],"['Maluk3', 'prt', 'trk', 'pesadelo', 'xns']",24/1/2022
8060,8060.0,['MIBR'],['(12 points)'],"['chelo', 'exit', 'WOOD7', 'Tuurtle', 'JOTA']",24/1/2022
8061,8061.0,['Sharks'],['(11 points)'],"['jnt', 'Lucaozy', 'zevy', 'chay', 'matios']",24/1/2022
8062,8062.0,['Isurus'],['(10 points)'],"['Noktse', 'DeStiNy', 'ALLE', 'deco', 'Gafolo']",24/1/2022
8063,8063.0,['00NATION'],['(5 points)'],"['kNgV-', 'coldzera', 'leo_drk', 'malbsMd', 'vsm']",24/1/2022
8064,8064.0,['Los Grandes'],['(5 points)'],"['land1n', 'caike', 'mawth', 'tatazin', 'kai']",24/1/2022
8065,8065.0,['Liberty'],['(4 points)'],"['remix', 'dok', 'skullz', 'kye', 'cidZzZ']",24/1/2022
8066,8066.0,['ELEVATE'],['(3 points)'],"['SKip', 'naitte', 'supLex', 'paiva', 'koala']",24/1/2022
8067,8067.0,['Redragon'],['(3 points)'],"['fp1', 'BRNZ1K', 'kurg4n', 'lealziNho', 'proSHOW']",24/1/2022
8068,8068.0,['Meta BR'],['(3 points)'],"['Demonos', 'desh', 'CutzMeretz', 'Alisson']",24/1/2022
8069,8069.0,['SWS'],['(3 points)'],"['DANVIET', 'w1', 'gbb', 'bsd']",24/1/2022
8070,8070.0,['FURIA Academy'],['(3 points)'],"['zmb', 'kauez', 'decenty', 'HPS', 'Bruninho']",24/1/2022
8071,8071.0,['Stars Horizon'],['(3 points)'],"['GYZER', 'lukz', 'vLa', 'UnK', 'hoax']",24/1/2022
8072,8072.0,['Liberty fe'],['(1 points)'],"['REGIANE', 'ujliana', 'josi', 'MIZZY', 'ferzy']",24/1/2022
8073,8073.0,['Black Dragons'],['(1 points)'],"['r4ul', 'ponter', 'detr0ittJ', 'fREQ', 'brn$']",24/1/2022
8074,8074.0,['MIBR Academy'],['(1 points)'],"['BobZ', 'card', 'lub', 'brnz4n', 'insani']",24/1/2022
8075,8075.0,['Santos'],['(1 points)'],"['DebornY', 'beg0d', 'jAPA', 'STRIKER']",24/1/2022
8076,8076.0,['Asterys'],['(0 points)'],"['dukka', 'f4stzin', 'Torres', 'ph1']",24/1/2022
8077,8077.0,['MIBR fe'],['(0 points)'],"['fly', 'bizinha', 'Cellax']",24/1/2022
8078,8078.0,['SKADE'],['(34 points)'],"['bubble', 'dream3r', 'SHiPZ', 'dennyslaw', 'Rainwaker']",24/1/2022
8079,8079.0,['FATE'],['(6 points)'],"['niki1', 'Patrick', 'rafftu', 'shaiK', 'hybrid']",24/1/2022
8080,8080.0,['Endangered'],['(1 points)'],"['doublemagic', 'POP0V', 'viltrex']",24/1/2022
8081,8081.0,['SINNERS'],['(23 points)'],"['ZEDKO', 'beastik', 'SHOCK', 'NEOFRAG', 'forsyy']",24/1/2022
8082,8082.0,['Entropiq Prague'],['(9 points)'],"['AJTT', 'leckr', 'HONES', 'MoriiSko', 'KWERTZZ']",24/1/2022
8083,8083.0,['ECLOT'],['(9 points)'],"['Valencio', 'ZED', 'K1-FiDa', 'capseN', 'nbqq']",24/1/2022
8084,8084.0,['eSuba'],['(8 points)'],"['Pechyn', 'Blogg1s', 'desty', 'Levi', 'sAvana1']",24/1/2022
8085,8085.0,['Heroic'],['(252 points)'],"['cadiaN', 'refrezh', 'stavn', 'TeSeS', 'sjuush']",24/1/2022
8086,8086.0,['Astralis'],['(184 points)'],"['Xyp9x', 'gla1ve', 'k0nfig', 'Lucky', 'blameF']",24/1/2022
8087,8087.0,['Copenhagen Flames'],['(74 points)'],"['HooXi', 'nicoodoz', 'roeJ', 'jabbi', 'Zyphon']",24/1/2022
8088,8088.0,['ECSTATIC'],['(59 points)'],"['FASHR', 'Daffu', 'WolfY', 'birdfromsky', 'maNkz']",24/1/2022
8089,8089.0,['Tricked'],['(14 points)'],"['larsen', 'kiR', 'kwezz', 'IceBerg', 'PR1mE']",24/1/2022
8090,8090.0,['MASONIC'],['(8 points)'],"['blaq', 'Queenix', 'm4tt', 'kraghen', 'J3nsyy']",24/1/2022
8091,8091.0,['Los Reyes'],['(7 points)'],"['PERCY', 'alexsomfan', 'Ryxxo', 'Patti', 'jarko']",24/1/2022
8092,8092.0,['Astralis Talent'],['(6 points)'],"['Altekz', 'Fessor', 'vigg0', 'brzer', 'MistR']",24/1/2022
8093,8093.0,['Fjerritslev Gymnasium'],['(4 points)'],"['leakz', 'V1kz-', 'Bonfire', 'Boye', 'Scr0b']",24/1/2022
8094,8094.0,['DREAM'],['(3 points)'],"['zibron', 'Anlelele', 'Vaegten', 'kroK']",24/1/2022
8095,8095.0,['CEPTER'],['(1 points)'],"['mupzG', 'vester', 'zypztw', 'Toft', 'Tauson']",24/1/2022
8096,8096.0,['LPSP'],['(0 points)'],"['AnJ', 'notaN', 'wAGNR']",24/1/2022
8097,8097.0,['AGF'],['(0 points)'],"['wezx', 'Void', 'FeZ', 'Speedy', 'mad0']",24/1/2022
8098,8098.0,['Linx Legacy'],['(0 points)'],"['fuzehh', 'Pellyy', 'MSN', 'salazar', 'oJay']",24/1/2022
8099,8099.0,['HAVU'],['(8 points)'],"['Aerial', 'xseveN', 'sLowi', 'ottoNd', 'Sm1llee']",24/1/2022
8100,8100.0,['KOVA'],['(7 points)'],"['uli', 'Twixie', 'spargo', 'zks', 'Airax']",24/1/2022
8101,8101.0,['Conquer'],['(5 points)'],"['Elfern', 'Choco', 'Jimpphat', 'Jerppa', 'myltsi']",24/1/2022
8102,8102.0,['Vitality'],['(374 points)'],"['apEX', 'dupreeh', 'Magisk', 'ZywOo', 'misutaaa']",24/1/2022
8103,8103.0,['HEET'],['(32 points)'],"['bodyy', 'Lucky', 'Djoko', 'Ex3rcice', 'afro']",24/1/2022
8104,8104.0,['Ambush'],['(5 points)'],"['SIXER', 'devoduvek', 'wasiNk', 'drac', 'SoneSb']",24/1/2022
8105,8105.0,['Exalty'],['(3 points)'],"['xerus', 'POWELS', 'Zeusa', 'Snobling', 'LKS']",24/1/2022
8106,8106.0,['BIG'],['(95 points)'],"['tabseN', 'tiziaN', 'syrsoN', 'k1to', 'faveN']",24/1/2022
8107,8107.0,['BIG Academy'],['(8 points)'],"['prosus', 'Krimbo', 's1n', 'Aqua', 'hyped']",24/1/2022
8108,8108.0,['cowana'],['(6 points)'],"['kRYSTAL', 'stfN', 'kressy', 'PANIX', 'glaVed']",24/1/2022
8109,8109.0,['ALTERNATE aTTaX'],['(4 points)'],"['awzek', 'cello', 'FreeZe', 'skyye', 'mave']",24/1/2022
8110,8110.0,['NLG'],['(0 points)'],"['maRky', 'OKOLICIOUZ', 'PerX', 'pdy', 'red']",24/1/2022
8111,8111.0,['SSP'],['(0 points)'],"['rapala', 'DreaM', 'florento', 'LapeX', 'pr1metapz']",24/1/2022
8112,8112.0,['CCO'],['(0 points)'],"['tahsiN', 'devraNN', 'Orbit', 'ND']",24/1/2022
8113,8113.0,['BLINK'],['(25 points)'],"['juanflatroo', 'sinnopsyy', 'gxx-', 'gulito']",24/1/2022
8114,8114.0,['777'],['(7 points)'],"['akez', 'H4RR3', 'mikki', 'Grus', 'Ruyter']",24/1/2022
8115,8115.0,['Apeks Rebels'],['(5 points)'],"['SLY', 'shyyne', 'sense', 'H0land', 'Trax']",24/1/2022
8116,8116.0,['FOXED'],['(0 points)'],"['envi', 'fibb0', 'Nasty', 'Akamy', 'miko']",24/1/2022
8117,8117.0,['PROSPECTS'],['(0 points)'],"['Jimbo', 'LaX', 'spooke', 'vhw', 'adeX']",24/1/2022
8118,8118.0,['MOUZ NXT'],['(27 points)'],"['JDC', 'siuhy', 'mhL', 'szejn', 'xertioN']",24/1/2022
8119,8119.0,['Wisla Krakow'],['(15 points)'],"['SZPERO', 'snatchie', 'jedqr', 'Goofy', 'Sobol']",24/1/2022
8120,8120.0,['AGO'],['(14 points)'],"['Furlan', 'leman', 'Grashog', 'F1KU', 'kRaSnaL']",24/1/2022
8121,8121.0,['PACT'],['(10 points)'],"['MINISE', 'reatz', 'lunAtic', 'maaryy', 'bnox']",24/1/2022
8122,8122.0,['Anonymo'],['(10 points)'],"['innocent', 'oskarish', 'tudsoN', 'Vegi', 'Demho']",24/1/2022
8123,8123.0,['UNGENTIUM'],['(7 points)'],"['EXUS', 'GruBy', 'Sidney', 'm4tthi', 'Prism']",24/1/2022
8124,8124.0,['HONORIS'],['(7 points)'],"['TaZ', 'NEO', 'mouz', 'reiko', 'fr3nd']",24/1/2022
8125,8125.0,['GameAgents'],['(5 points)'],"['Klameczka', 'bajmi', 'AxEcHo', 'Flayy']",24/1/2022
8126,8126.0,['MONKE'],['(2 points)'],"['Snax', 'Markoś', 'nawrot', 'KEi', 'Kylar']",24/1/2022
8127,8127.0,['ex-Izako Boars'],['(0 points)'],"['byali', 'TOAO', 'Enzo']",24/1/2022
8128,8128.0,['SAW'],['(16 points)'],"['arki', 'MUTiRiS', 'rmn', 'JUST', 'stadodo']",24/1/2022
8129,8129.0,['GTZ'],['(7 points)'],"['JAEPE', 'rafaxF', 'Stepa', 'Linko', 'Shr']",24/1/2022
8130,8130.0,['FTW'],['(7 points)'],"['story', 'DDias', 'ewjerkz', 'arrozdoce', 'Ag1l']",24/1/2022
8131,8131.0,['OFFSET'],['(6 points)'],"['RIZZZ', 'EasTor', 'shellzi', 'snapy', 'Slaxx']",24/1/2022
8132,8132.0,['N2E'],['(2 points)'],"['watson', 'tyko', 'suka', 'Didjey', 'Log1cz']",24/1/2022
8133,8133.0,['equipa'],['(1 points)'],"['Aidy', 'D7', 'JennyR', 'Aida', 'KILLITAST']",24/1/2022
8134,8134.0,['OneTap'],['(9 points)'],"['GEOHYPE', 'ADRON', 'smekk-', 'swiiffter', 'MoDo']",24/1/2022
8135,8135.0,['Nexus'],['(7 points)'],"['BTN', 'SEMINTE', 'XELLOW', 'ragga', 'lauNX']",24/1/2022
8136,8136.0,['Infinite'],['(1 points)'],"['zewts', 'zrkk', 'FLVSH', 'laules', 'waZz']",24/1/2022
8137,8137.0,['Ninjas in Pyjamas'],['(214 points)'],"['es3tag', 'REZ', 'hampus', 'Plopski', 'phzy']",24/1/2022
8138,8138.0,['GamerLegion'],['(31 points)'],"['Zero', 'RuStY', 'iM', 'eraa', 'isak']",24/1/2022
8139,8139.0,['Dignitas'],['(25 points)'],"['f0rest', 'friberg', 'Lekr0', 'hallzerk', 'HEAP']",24/1/2022
8140,8140.0,['Savage'],['(18 points)'],"['twist', 'draken', 'PlesseN', 'grux', 'dezon']",24/1/2022
8141,8141.0,['Young Ninjas'],['(7 points)'],"['Jackinho', 'Sapec', 'ztr', 'LNZ', 'Ro1f']",24/1/2022
8142,8142.0,['Kappa Bar'],['(4 points)'],"['AlekS', 'Karma', 'Veniuz', 'pupcake', 'zeak']",24/1/2022
8143,8143.0,['Lemondogs'],['(4 points)'],"['xelos', 'hemzk9', 'ZER', 'Svedjehed']",24/1/2022
8144,8144.0,['Lilmix'],['(1 points)'],"['quix', 'hns', 'bq', 'hype', 'bobeksde']",24/1/2022
8145,8145.0,['fnatic'],['(103 points)'],"['KRIMZ', 'ALEX', 'smooya', 'Brollan', 'mezii']",24/1/2022
8146,8146.0,['Into the Breach'],['(11 points)'],"['isk', 'Tadpole', 'Adam9130', 'CYPHER', 'dobbo']",24/1/2022
8147,8147.0,['ex-Coalesce'],['(9 points)'],"['Ping', 'arTisT', 'Extinct', 'Girafffe', 'volt']",24/1/2022
8148,8148.0,['ex-Feenix'],['(2 points)'],"['husky', 'Mad', 'Dutchy', 'JamieG', 'LVN']",24/1/2022
8149,8149.0,['Natus Vincere'],['(1000 points)'],"['s1mple', 'electroNic', 'Boombl4', 'Perfecto', 'b1t']",24/1/2022
8150,8150.0,['Gambit'],['(537 points)'],"['HObbit', 'interz', 'Ax1Le', 'sh1ro', 'nafany']",24/1/2022
8151,8151.0,['Entropiq'],['(155 points)'],"['NickelBack', 'Krad', 'Lack1', 'El1an', 'Forester']",24/1/2022
8152,8152.0,['K23'],['(50 points)'],"['neaLaN', 'xsepower', 'n0rb3r7', 'X5G7V', 'fame']",24/1/2022
8153,8153.0,['forZe'],['(43 points)'],"['Jerry', 'zorte', 'shalfey', 'KENSI', 'Norwi']",24/1/2022
8154,8154.0,['1WIN'],['(16 points)'],"['flamie', 'TRAVIS', 'glowiing', 'fostar', 'deko']",24/1/2022
8155,8155.0,['1shot'],['(15 points)'],"['GreK', 'Get_Jeka', 'faydett', 'FpSSS', 'Synyx']",24/1/2022
8156,8156.0,['AVE'],['(12 points)'],"['waterfaLLZ', 'svyat', 'Porya', 'sugaR', 'Raijin']",24/1/2022
8157,8157.0,['Spirit Academy'],['(8 points)'],"['S0tF1k', 'KaiR0N-', 'zont1x', 'ArtFr0st', 'notineki']",24/1/2022
8158,8158.0,['GMT'],['(7 points)'],"['DavCost', 'RAiLWAY', 'ProbLeM', 'JIaYm', 'floweaN']",24/1/2022
8159,8159.0,['Singularity'],['(5 points)'],"['GuardiaN', 'seized', 'clax', 'SELLTER', 'd1Ledez']",24/1/2022
8160,8160.0,['VP.Prodigy'],['(5 points)'],"['RuFire', 'r3salt', 'cheerful', 'lom1k', 'delus1onn']",24/1/2022
8161,8161.0,['DNG'],['(4 points)'],"['fix', 'facecrack', 'PASHANOJ', 'scoobyxie', 'Gospadarov']",24/1/2022
8162,8162.0,['Born in the East'],['(3 points)'],"['exCi', 'sstiNiX', 'meerkat', 'aizAa', 'anttzz']",24/1/2022
8163,8163.0,['Spirit'],['(3 points)'],"['degster', 'magixx', 'Patsi']",24/1/2022
8164,8164.0,['Websterz'],['(1 points)'],"['klydeep', 'killmatic', 'Re1GN', 'autostop']",24/1/2022
8165,8165.0,['EC Kyiv'],['(9 points)'],"['uQlutzavr', 'Smash', 'byr9', 's4ltovsk1yy', 'amster']",24/1/2022
8166,8166.0,['Run or Die'],['(6 points)'],"['Psycho', 'SENSEi', 'j3kie', 'neiter2k', 'Kvem']",24/1/2022
8167,8167.0,['B8'],['(5 points)'],"['cptkurtka023', 'DemQQ', 'kr1vda', 'Hkta', 'r1nkle']",24/1/2022
8168,8168.0,['HellRaisers'],['(5 points)'],"['Templ', '7oX1C', 'alex666', 'w0nderful', 'OWNER']",24/1/2022
8169,8169.0,['NAVI Junior'],['(5 points)'],"['headtr1ck', 'latt1kk', 'fen2k', 'UNBR0KEN', 'nipl']",24/1/2022
8170,8170.0,['Doge Soldiers'],['(2 points)'],"['Sergiz', 'Qweall', 'kise', 'SasukeQO', 'Wonderful_Y']",24/1/2022
8171,8171.0,['okura'],['(2 points)'],"['t0kk', '1mpact', 'm1she4ka']",24/1/2022
8172,8172.0,['Leo'],['(2 points)'],"['fenny', 'sleiden', 'Maha', 'muR', 'eightz999']",24/1/2022
8173,8173.0,['IKIGAI'],['(2 points)'],"['rinji', 'Dorz14', 'munch', 'Avian', 'Sijeyy']",24/1/2022
8174,8174.0,['Sestri'],['(1 points)'],"['morex', 'sashqua', 'Malkiss']",24/1/2022
8175,8175.0,['GUESS'],['(0 points)'],"['AiyvaN', 'kenzor', 'h1glaiN', 'v1ze', 'madara']",24/1/2022
8176,8176.0,['TYLOO'],['(16 points)'],"['Summer', 'Attacker', 'somebody', 'SLOWLY', 'DANK1NG']",24/1/2022
8177,8177.0,['Lynn Vision'],['(10 points)'],"['expro', 'Westmelon', 'z4kr', 'Roninbaby', 'Starry']",24/1/2022
8178,8178.0,['ViCi'],['(6 points)'],"['advent', 'zhokiNg', 'aumaN', 'Kaze', 'JamYoung']",24/1/2022
8179,8179.0,['Steel Helmet'],['(3 points)'],"['captainMo', 'xiaosaGe', 'AE', 'nighttime', 'Ayeon']",24/1/2022
8180,8180.0,['D13'],['(5 points)'],"['tamir', 'shinobi', 'Annihilation', 'yAmi', 'xerolte']",24/1/2022
8181,8181.0,['Checkmate'],['(5 points)'],"['kabal', 'nin9', 'Bart4k', 'bLitz', 'Techno']",24/1/2022
8182,8182.0,['Renewal'],['(2 points)'],"['dobu', 'NEUZ', 'rate']",24/1/2022
8183,8183.0,['ARAVT'],['(1 points)'],"['ROUX', 'Jin', 'ariucle', 'Tugu', 'controlez']",24/1/2022
8184,8184.0,['TBC'],['(0 points)'],"['cool4st', 'Senzu', 'mzinho', 'fury5k']",24/1/2022
8185,8185.0,['Renegades'],['(13 points)'],"['Sico', 'aliStair', 'INS', 'Hatz']",24/1/2022
8186,8186.0,['Looking For Org'],['(11 points)'],"['ap0c', 'sterling', 'hazr', 'Liki', 'SaVage']",24/1/2022
8187,8187.0,['ORDER'],['(11 points)'],"['Rickeh', 'USTILO', 'J1rah', 'Valiance', 'Vexite']",24/1/2022
8188,8188.0,['VERTEX'],['(7 points)'],"['BRACE', 'apocdud', 'pz', 'Roflko', 'ADDICT']",24/1/2022
8189,8189.0,['Paradox'],['(6 points)'],"['dangeR', 'chelleos', 'DannyG', 'nettik', 'asap']",24/1/2022
8190,8190.0,['Overt'],['(5 points)'],"['SkulL', 'ObZen', 'rekonz', 'damyo', 'Fiend']",24/1/2022
8191,8191.0,['1620 Kings'],['(4 points)'],"['cookie', 'yellow', 'cheeseball', 'nauh', 'forevint']",24/1/2022
8192,8192.0,['8Ballers'],['(3 points)'],"['Prodigy', 'bogeymanh', 'Kobe', 'Shoey', 'JoolzCheat']",24/1/2022
8193,8193.0,['Caught off Guard'],['(3 points)'],"['kibstar', 'viridian', 'kayoh', 'BaN4na', 'Terryyy']",24/1/2022
8194,8194.0,['ex-FURY'],['(3 points)'],"['toM', 'oliff', 'callum_murray', 'bandit', 'tallaj']",24/1/2022
8195,8195.0,['Alke'],['(2 points)'],"['cl0ver', 'Mr Shark', 'Oily', 'slipary', 'Velocity']",24/1/2022
8196,8196.0,['Dynasty'],['(2 points)'],"['yourwombat', 'swede', 'versa', 'nexar', 'rhys']",24/1/2022
8197,8197.0,['Kanga'],['(2 points)'],"['DANZ', 'm0nt', 'Edlinn', 'TjP', 'Sliimey']",24/1/2022
8198,8198.0,['Collateral'],['(1 points)'],"['Screts', 'antwon', 'Zym', 'rayn', 'streaty']",24/1/2022
8199,8199.0,['Apocalypse'],['(1 points)'],"['end[R]', 'jayketh', 'Craftyy', 'harbor', 'ep1phany']",24/1/2022
8200,8200.0,['ex-Lese'],['(1 points)'],"['kyson', 'Mes', 'deqny', 'Archie', 'supar']",24/1/2022
8201,8201.0,['Extra Salt'],['(28 points)'],"['JT', 'floppy', 'Grim', 'junior', 'FaNg']",17/1/2022
8202,8202.0,['Party Astronauts'],['(18 points)'],"['djay', 'Jonji', 'ben1337', 'PwnAlone', 'cynic']",17/1/2022
8203,8203.0,['ChocoCheck'],['(13 points)'],"['JazzPimp', 'XotiC', 'nosraC', 'CLASIA', 'jeorgesnorts']",17/1/2022
8204,8204.0,['RBG'],['(12 points)'],"['Walco', 'wiz', 'jitter', 'HexT', 'chop']",17/1/2022
8205,8205.0,['Triumph'],['(9 points)'],"['RZU', 'xCeeD', 'Danejoris', 'viz', 'grape']",17/1/2022
8206,8206.0,['Strife'],['(9 points)'],"['brett', 'stamina', 'J0LZ', 'SATURN', 'SLIGHT']",17/1/2022
8207,8207.0,['Eros'],['(5 points)'],"['shutout', 'freshie', 'BeaKie', 'omniscient', 'JTMythic']",17/1/2022
8208,8208.0,['Brazen'],['(4 points)'],"['heretic', 'SolGoat', 'Sway', 'pengnax', 'Izik']",17/1/2022
8209,8209.0,['X13'],['(4 points)'],"['aris', 'halo', 'Makzwell', 'scar', 'Lemonz']",17/1/2022
8210,8210.0,['InControl'],['(4 points)'],"['krotomo', 'STRiiDER', 'Andrew', 'arcade']",17/1/2022
8211,8211.0,['ONET4P'],['(3 points)'],"['walker', 'consti', 'Elk', 'Fr3nk1e', 'Pol0']",17/1/2022
8212,8212.0,['voLante'],['(3 points)'],"['GRAHAM', 'taiwi', 'garret', 'Tender']",17/1/2022
8213,8213.0,['ex-Northern Forces'],['(3 points)'],"['Wilky', 'EllisoN', 'D4rtyMontana', 'JAM', 'sam']",17/1/2022
8214,8214.0,['Coldest Riders'],['(2 points)'],"['tweiss', 'Drew', 'landmaz']",17/1/2022
8215,8215.0,['PG'],['(2 points)'],"['Louie', 'captai', 'Nixs', 'Arktos', 'Joshyy']",17/1/2022
8216,8216.0,['Kinship'],['(2 points)'],"['1kyle', 'Livid', 'Average', 'garfield', 'rezy1on']",17/1/2022
8217,8217.0,['CLG Red'],['(1 points)'],"['di^', 'GooseBreeder', 'Emy', 'Juli']",17/1/2022
8218,8218.0,['Levitate'],['(1 points)'],"['micro', 'Drewtheshrew', 'bootylord', 'jermanji', 'JBa']",17/1/2022
8219,8219.0,['Davenport University'],['(1 points)'],"['CoJoMo', 'Pugg', 'slomotion', 'BeBO']",17/1/2022
8220,8220.0,['Touch Point'],['(1 points)'],"['TiCx', 'PoseidoNN', 'Beastman', 'flixxy', 'xCAPE']",17/1/2022
8221,8221.0,['Omega'],['(1 points)'],"['gir', 'Mellow', 'Talen', 'zebra', 'LukeK']",17/1/2022
8222,8222.0,['All Gas No Brakes'],['(1 points)'],"['Stx', 'NICKHALDEN', 'davd', 'febreeze']",17/1/2022
8223,8223.0,['Big Chillin'],['(0 points)'],"['Munk', 'JDubs', 'Xzen', 'Subarashii']",17/1/2022
8224,8224.0,['Liquid'],['(0 points)'],"['shox', 'nitr0', 'NAF', 'EliGE', 'oSee']",17/1/2022
8225,8225.0,['Bad News Bears'],['(0 points)'],"['Spongey', 'Shakezullah', 'robby', 'Swahn', 'Pluto']",17/1/2022
8226,8226.0,['Limitless'],['(0 points)'],"['seziwana', 'mirth', 'Millz', 'AtomiK', 'Slugy']",17/1/2022
8227,8227.0,['Leviatan'],['(7 points)'],"['reversive', 'DILLION1', '1962', 'tom1jed']",17/1/2022
8228,8228.0,['River Plate'],['(5 points)'],"['minimal', 'arieldidi', 'MRN1', 'guidimon', 'atarax1a']",17/1/2022
8229,8229.0,['Stone'],['(2 points)'],"['Andrew', 'ABM', 'fusco', 'Hezz', 'naz']",17/1/2022
8230,8230.0,['9z Academy'],['(2 points)'],"['KAISER', 'relentless', 'buda', 'righi', 'mt1']",17/1/2022
8231,8231.0,['Coscu Army'],['(2 points)'],"['restikk', 'nhl', 'jotti', '648', 'FRANAR']",17/1/2022
8232,8232.0,['Malvinas'],['(1 points)'],"['ramuljas', 'kissmyass', 'gatito', 'dgn', 'TIKO']",17/1/2022
8233,8233.0,['FURIA'],['(141 points)'],"['arT', 'yuurih', 'KSCERATO', 'saffee', 'drop']",17/1/2022
8234,8234.0,['GODSENT'],['(83 points)'],"['TACO', 'felps', 'dumau', 'b4rtiN', 'latto']",17/1/2022
8235,8235.0,['paiN'],['(24 points)'],"['PKL', 'NEKIZ', 'hardzao', 'biguzera']",17/1/2022
8236,8236.0,['Sharks'],['(12 points)'],"['jnt', 'Lucaozy', 'zevy', 'chay']",17/1/2022
8237,8237.0,['TeamOne'],['(12 points)'],"['Maluk3', 'prt', 'pesadelo', 'xns']",17/1/2022
8238,8238.0,['MIBR'],['(11 points)'],"['chelo', 'exit', 'WOOD7', 'Tuurtle', 'JOTA']",17/1/2022
8239,8239.0,['Isurus'],['(10 points)'],"['Noktse', 'DeStiNy', 'ALLE', 'deco', 'nython']",17/1/2022
8240,8240.0,['00NATION'],['(5 points)'],"['kNgV-', 'coldzera', 'leo_drk', 'malbsMd', 'vsm']",17/1/2022
8241,8241.0,['Los Grandes'],['(4 points)'],"['land1n', 'caike', 'mawth', 'tatazin', 'kai']",17/1/2022
8242,8242.0,['Liberty'],['(4 points)'],"['remix', 'dok', 'skullz', 'kye', 'cidZzZ']",17/1/2022
8243,8243.0,['ELEVATE'],['(3 points)'],"['SKip', 'naitte', 'supLex', 'paiva', 'koala']",17/1/2022
8244,8244.0,['Redragon'],['(3 points)'],"['fp1', 'BRNZ1K', 'kurg4n', 'lealziNho', 'proSHOW']",17/1/2022
8245,8245.0,['Meta BR'],['(2 points)'],"['Demonos', 'desh', 'CutzMeretz', 'Alisson']",17/1/2022
8246,8246.0,['SWS'],['(2 points)'],"['DANVIET', 'w1', 'gbb', 'bsd']",17/1/2022
8247,8247.0,['FURIA Academy'],['(2 points)'],"['zmb', 'kauez', 'decenty', 'HPS', 'Bruninho']",17/1/2022
8248,8248.0,['Stars Horizon'],['(2 points)'],"['GYZER', 'lukz', 'vLa', 'UnK', 'hoax']",17/1/2022
8249,8249.0,['Liberty fe'],['(1 points)'],"['REGIANE', 'ujliana', 'josi', 'MIZZY', 'ferzy']",17/1/2022
8250,8250.0,['Black Dragons'],['(1 points)'],"['r4ul', 'ponter', 'detr0ittJ', 'fREQ', 'brn$']",17/1/2022
8251,8251.0,['MIBR Academy'],['(1 points)'],"['BobZ', 'card', 'lub', 'brnz4n', 'insani']",17/1/2022
8252,8252.0,['Santos'],['(0 points)'],"['DebornY', 'beg0d', 'jAPA', 'STRIKER']",17/1/2022
8253,8253.0,['Asterys'],['(0 points)'],"['dukka', 'f4stzin', 'Torres', 'ph1']",17/1/2022
8254,8254.0,['MIBR fe'],['(0 points)'],"['fly', 'bizinha', 'Cellax']",17/1/2022
8255,8255.0,['SKADE'],['(29 points)'],"['bubble', 'dream3r', 'SHiPZ', 'dennyslaw', 'Rainwaker']",17/1/2022
8256,8256.0,['FATE'],['(6 points)'],"['niki1', 'Patrick', 'rafftu', 'shaiK', 'hybrid']",17/1/2022
8257,8257.0,['Endangered'],['(1 points)'],"['doublemagic', 'POP0V', 'viltrex']",17/1/2022
8258,8258.0,['SINNERS'],['(21 points)'],"['ZEDKO', 'beastik', 'SHOCK', 'NEOFRAG', 'forsyy']",17/1/2022
8259,8259.0,['ECLOT'],['(8 points)'],"['Valencio', 'ZED', 'K1-FiDa', 'capseN', 'nbqq']",17/1/2022
